order_id,business_id,rider_id,flour_id,order_date,total_amount,quantity_bags,price_per_bag,payment_method,order_status
ORD-963961,BIZ-1006,4,4,2025-10-30,372400.0,38,10000.0,POS,Delivered
ORD-968772,BIZ-1030,3,3,2025-10-11,323400.0,33,9800.0,POS,Delivered
ORD-715641,BIZ-1008,2,1,2025-10-16,73500.0,7,10500.0,Bank Transfer,Cancelled
ORD-843312,BIZ-1008,2,3,2025-10-10,52500.0,5,10500.0,Cash,Cancelled
ORD-863836,BIZ-1051,3,3,2025-10-04,9500.0,1,9500.0,POS,Pending
ORD-248285,BIZ-1059,1,3,2025-10-07,205800.0,21,9800.0,Bank Transfer,Pending
ORD-194432,BIZ-1024,2,2,2025-10-25,370500.0,39,9500.0,POS,Cancelled
ORD-728993,BIZ-1010,1,4,2025-10-03,392000.0,40,9800.0,Cash,Pending
ORD-589108,BIZ-1034,4,3,2025-10-14,209000.0,22,9500.0,Bank Transfer,Delivered
ORD-925620,BIZ-1020,4,5,2025-10-22,133000.0,14,9500.0,POS,Delivered
ORD-150678,BIZ-1030,2,2,2025-10-04,78400.0,8,9800.0,POS,Cancelled
ORD-308266,BIZ-1009,1,5,2025-10-19,336000.0,32,10500.0,Cash,Cancelled
ORD-195859,BIZ-1030,4,5,2025-10-08,168000.0,16,10000.0,Bank Transfer,Delivered
ORD-307607,BIZ-1035,2,3,2025-10-19,333200.0,34,9800.0,Cash,Cancelled
ORD-241250,BIZ-1056,4,2,2025-10-15,209000.0,22,9500.0,POS,Delivered
ORD-438711,BIZ-1030,4,4,2025-10-13,294000.0,30,9800.0,Cash,Pending
ORD-141115,BIZ-1043,4,2,2025-10-30,343000.0,35,9800.0,POS,Delivered
ORD-996336,BIZ-1015,3,2,2025-10-27,130000.0,13,10000.0,Cash,Delivered
ORD-180573,BIZ-1020,2,3,2025-10-02,127400.0,13,9800.0,Bank Transfer,Cancelled
ORD-886476,BIZ-1006,4,1,2025-10-29,310000.0,31,10000.0,Cash,Pending
ORD-629411,BIZ-1028,4,5,2025-10-19,200000.0,20,10000.0,Cash,Cancelled
ORD-443346,BIZ-1061,3,1,2025-10-15,166600.0,17,9800.0,Bank Transfer,Cancelled
ORD-199937,BIZ-1047,3,2,2025-10-30,352800.0,36,9800.0,Cash,Pending
ORD-625004,BIZ-1052,4,5,2025-10-14,346500.0,33,10500.0,Bank Transfer,Pending
ORD-916749,BIZ-1046,3,5,2025-10-26,39200.0,4,9800.0,Bank Transfer,Delivered
ORD-649950,BIZ-1013,2,4,2025-10-17,210000.0,20,10500.0,POS,Cancelled
ORD-293807,BIZ-1054,4,3,2025-10-27,270000.0,27,10000.0,POS,Cancelled
ORD-127859,BIZ-1013,2,5,2025-10-07,157500.0,15,10500.0,Cash,Pending
ORD-130826,BIZ-1057,2,4,2025-10-30,58800.0,6,9800.0,Bank Transfer,Pending
ORD-450841,BIZ-1031,2,4,2025-10-18,156800.0,16,9800.0,Bank Transfer,Pending
ORD-217455,BIZ-1035,1,1,2025-10-24,252000.0,24,10500.0,Cash,Pending
ORD-978283,BIZ-1053,1,4,2025-10-17,252000.0,24,10500.0,Cash,Pending
ORD-113757,BIZ-1055,1,2,2025-10-18,39200.0,4,9800.0,Cash,Pending
ORD-495618,BIZ-1005,2,5,2025-10-08,336000.0,32,10000.0,Bank Transfer,Delivered
ORD-767768,BIZ-1014,1,3,2025-10-11,360000.0,36,10000.0,Bank Transfer,Cancelled
ORD-376705,BIZ-1061,3,4,2025-10-22,78400.0,8,9800.0,Bank Transfer,Cancelled
ORD-963020,BIZ-1038,1,5,2025-10-22,171000.0,18,10000.0,POS,Cancelled
ORD-225515,BIZ-1012,3,3,2025-10-30,126000.0,12,10500.0,Bank Transfer,Cancelled
ORD-535694,BIZ-1053,1,4,2025-10-29,85500.0,9,9500.0,POS,Delivered
ORD-751226,BIZ-1059,4,5,2025-10-28,294000.0,28,10500.0,Cash,Cancelled
ORD-510791,BIZ-1013,2,3,2025-10-21,228000.0,24,9500.0,POS,Cancelled
ORD-930558,BIZ-1049,2,5,2025-10-12,336000.0,32,10500.0,POS,Cancelled
ORD-160759,BIZ-1003,4,3,2025-10-11,320000.0,32,10000.0,Bank Transfer,Delivered
ORD-733016,BIZ-1055,4,5,2025-10-03,180500.0,19,9500.0,Cash,Delivered
ORD-229156,BIZ-1004,4,2,2025-10-03,380000.0,40,9500.0,Bank Transfer,Cancelled
ORD-770342,BIZ-1001,3,4,2025-10-27,370000.0,37,10000.0,POS,Cancelled
ORD-400769,BIZ-1023,4,3,2025-10-24,137200.0,14,10000.0,Cash,Cancelled
ORD-406439,BIZ-1003,1,4,2025-10-04,280000.0,28,10000.0,Bank Transfer,Delivered
ORD-516286,BIZ-1057,2,1,2025-10-07,126000.0,12,10500.0,POS,Delivered
ORD-459609,BIZ-1023,1,5,2025-10-16,40000.0,4,10000.0,Bank Transfer,Delivered
ORD-715049,BIZ-1020,3,3,2025-10-26,176400.0,18,9800.0,Cash,Pending
ORD-527063,BIZ-1021,1,5,2025-10-05,68600.0,7,9800.0,Bank Transfer,Cancelled
ORD-954533,BIZ-1046,4,3,2025-10-06,190000.0,19,10000.0,Bank Transfer,Delivered
ORD-326057,BIZ-1034,3,4,2025-10-22,388500.0,37,10500.0,POS,Pending
ORD-630424,BIZ-1002,4,4,2025-10-19,362600.0,37,9800.0,Cash,Pending
ORD-351807,BIZ-1030,4,3,2025-10-05,147000.0,14,10500.0,Bank Transfer,Delivered
ORD-451473,BIZ-1046,4,3,2025-10-14,388500.0,37,10500.0,Cash,Delivered
ORD-180472,BIZ-1002,2,5,2025-10-11,78400.0,8,9800.0,POS,Pending
ORD-138255,BIZ-1049,2,2,2025-10-03,247000.0,26,9500.0,Bank Transfer,Pending
ORD-998920,BIZ-1054,2,5,2025-10-21,127400.0,13,9800.0,Bank Transfer,Delivered
ORD-236369,BIZ-1041,3,5,2025-10-22,114000.0,12,9500.0,POS,Delivered
ORD-527030,BIZ-1012,3,2,2025-10-16,190000.0,20,9500.0,Cash,Delivered
ORD-144935,BIZ-1061,1,3,2025-10-29,275500.0,29,9500.0,POS,Pending
ORD-761104,BIZ-1013,4,2,2025-10-25,117600.0,12,9800.0,Bank Transfer,Delivered
ORD-930505,BIZ-1020,1,5,2025-10-01,140000.0,14,10000.0,Bank Transfer,Pending
ORD-616293,BIZ-1053,4,3,2025-10-11,275500.0,29,9500.0,Bank Transfer,Delivered
ORD-549492,BIZ-1032,2,2,2025-10-29,325500.0,31,10500.0,POS,Cancelled
ORD-929142,BIZ-1055,3,4,2025-10-14,114000.0,12,9500.0,Cash,Delivered
ORD-644566,BIZ-1047,1,4,2025-10-23,320000.0,32,10000.0,POS,Pending
ORD-222172,BIZ-1030,2,4,2025-10-21,63000.0,6,10500.0,POS,Pending
ORD-547234,BIZ-1011,1,4,2025-10-23,388500.0,37,10500.0,Bank Transfer,Delivered
ORD-118841,BIZ-1003,2,3,2025-10-24,171000.0,18,9500.0,Bank Transfer,Cancelled
ORD-302310,BIZ-1021,3,3,2025-10-29,270000.0,27,10000.0,Cash,Delivered
ORD-158077,BIZ-1048,2,5,2025-10-27,294500.0,31,9500.0,Cash,Delivered
ORD-313051,BIZ-1027,4,3,2025-10-16,280000.0,28,10000.0,Bank Transfer,Delivered
ORD-517155,BIZ-1028,4,3,2025-10-11,290000.0,29,10000.0,Bank Transfer,Cancelled
ORD-192672,BIZ-1002,1,4,2025-10-27,285000.0,30,9500.0,POS,Cancelled
ORD-899786,BIZ-1017,3,3,2025-10-25,362600.0,37,10000.0,Cash,Cancelled
ORD-261472,BIZ-1049,4,4,2025-10-01,294500.0,31,9500.0,Bank Transfer,Delivered
ORD-176209,BIZ-1041,4,2,2025-10-21,115500.0,11,10500.0,POS,Pending
ORD-881358,BIZ-1004,1,3,2025-10-10,200000.0,20,10000.0,POS,Pending
ORD-284033,BIZ-1010,3,2,2025-10-07,123500.0,13,9500.0,POS,Cancelled
ORD-366366,BIZ-1028,4,5,2025-10-24,304000.0,32,10000.0,Cash,Pending
ORD-473078,BIZ-1031,3,3,2025-10-27,370000.0,37,10000.0,POS,Cancelled
ORD-550671,BIZ-1055,2,2,2025-10-02,210000.0,20,10500.0,POS,Delivered
ORD-292312,BIZ-1048,1,2,2025-10-16,9800.0,1,9800.0,Cash,Cancelled
ORD-214057,BIZ-1047,3,2,2025-10-14,273000.0,26,10000.0,Cash,Pending
ORD-988596,BIZ-1040,2,5,2025-10-15,252000.0,24,10500.0,Cash,Pending
ORD-900117,BIZ-1002,1,4,2025-10-15,250000.0,25,10000.0,POS,Delivered
ORD-249522,BIZ-1018,2,2,2025-10-17,178500.0,17,10500.0,Bank Transfer,Cancelled
ORD-649969,BIZ-1021,1,2,2025-10-19,78400.0,8,10000.0,Bank Transfer,Pending
ORD-404507,BIZ-1025,3,1,2025-10-25,300000.0,30,10000.0,Bank Transfer,Delivered
ORD-142301,BIZ-1032,4,5,2025-10-23,115500.0,11,10500.0,Bank Transfer,Cancelled
ORD-418773,BIZ-1005,2,5,2025-10-04,228000.0,24,9500.0,Cash,Cancelled
ORD-105199,BIZ-1005,3,5,2025-10-27,284200.0,29,9800.0,POS,Delivered
ORD-569164,BIZ-1036,1,2,2025-10-24,294000.0,28,10500.0,POS,Pending
ORD-459251,BIZ-1030,4,1,2025-10-24,336000.0,32,10500.0,Bank Transfer,Cancelled
ORD-600052,BIZ-1015,4,4,2025-10-09,95000.0,10,9500.0,Bank Transfer,Delivered
ORD-677019,BIZ-1003,2,3,2025-10-26,100000.0,10,10000.0,Cash,Delivered
ORD-654285,BIZ-1061,4,3,2025-10-23,294000.0,30,9800.0,POS,Delivered
ORD-148360,BIZ-1060,1,2,2025-10-05,147000.0,15,9800.0,POS,Delivered
ORD-776473,BIZ-1014,4,2,2025-10-07,357000.0,34,10500.0,POS,Cancelled
ORD-859019,BIZ-1018,2,4,2025-10-12,254800.0,26,9800.0,Cash,Delivered
ORD-207452,BIZ-1049,3,3,2025-10-04,378000.0,36,10500.0,Cash,Delivered
ORD-573467,BIZ-1031,2,1,2025-10-21,98000.0,10,9800.0,Cash,Cancelled
ORD-118931,BIZ-1030,4,3,2025-10-21,382200.0,39,9800.0,Bank Transfer,Cancelled
ORD-149798,BIZ-1020,3,4,2025-10-19,235200.0,24,9800.0,Cash,Cancelled
ORD-691881,BIZ-1029,3,2,2025-10-16,178500.0,17,10500.0,Bank Transfer,Pending
ORD-167989,BIZ-1043,3,3,2025-10-18,120000.0,12,10000.0,Cash,Delivered
ORD-399645,BIZ-1044,4,1,2025-10-25,105000.0,10,10500.0,POS,Delivered
ORD-116539,BIZ-1037,4,3,2025-10-18,42000.0,4,10500.0,Cash,Cancelled
ORD-575118,BIZ-1016,4,2,2025-10-22,304500.0,29,10500.0,POS,Cancelled
ORD-711214,BIZ-1039,3,4,2025-10-30,294500.0,31,9500.0,Cash,Cancelled
ORD-522424,BIZ-1038,2,3,2025-10-25,388500.0,37,10500.0,POS,Cancelled
ORD-840464,BIZ-1000,1,4,2025-10-23,362600.0,37,9800.0,Cash,Delivered
ORD-756369,BIZ-1014,3,3,2025-10-18,320000.0,32,10000.0,Bank Transfer,Pending
ORD-754818,BIZ-1039,3,4,2025-10-13,94500.0,9,10000.0,POS,Delivered
ORD-494126,BIZ-1044,2,3,2025-10-18,156800.0,16,9800.0,Cash,Delivered
ORD-788674,BIZ-1051,3,5,2025-10-27,250000.0,25,10000.0,POS,Delivered
ORD-679546,BIZ-1035,4,4,2025-10-09,420000.0,40,10500.0,Bank Transfer,Delivered
ORD-896387,BIZ-1046,3,3,2025-10-20,380000.0,38,10000.0,Bank Transfer,Pending
ORD-865206,BIZ-1009,2,1,2025-10-19,303800.0,31,9800.0,Cash,Delivered
ORD-898054,BIZ-1057,4,2,2025-10-21,390000.0,39,10000.0,Cash,Cancelled
ORD-578362,BIZ-1017,3,4,2025-10-30,340000.0,34,10000.0,Cash,Delivered
ORD-647579,BIZ-1034,1,5,2025-10-03,360000.0,36,10000.0,POS,Delivered
ORD-661265,BIZ-1001,4,2,2025-10-09,21000.0,2,10500.0,POS,Pending
ORD-707418,BIZ-1048,2,4,2025-10-24,199500.0,21,9500.0,Cash,Cancelled
ORD-696389,BIZ-1047,4,2,2025-10-12,20000.0,2,10000.0,Cash,Cancelled
ORD-446401,BIZ-1060,2,5,2025-10-08,409500.0,39,10500.0,Bank Transfer,Pending
ORD-408708,BIZ-1044,4,5,2025-10-17,205800.0,21,9800.0,POS,Cancelled
ORD-624747,BIZ-1018,3,3,2025-10-01,247000.0,26,9500.0,Cash,Cancelled
ORD-697144,BIZ-1036,4,2,2025-10-27,388500.0,37,10500.0,Bank Transfer,Delivered
ORD-998456,BIZ-1014,2,3,2025-10-19,105000.0,10,10500.0,POS,Cancelled
ORD-283630,BIZ-1050,1,2,2025-10-06,60000.0,6,10000.0,Bank Transfer,Delivered
ORD-213618,BIZ-1023,3,2,2025-10-27,105000.0,10,10500.0,Cash,Pending
ORD-918240,BIZ-1013,4,3,2025-10-06,42000.0,4,10500.0,POS,Pending
ORD-333861,BIZ-1024,3,5,2025-10-25,362600.0,37,9800.0,Bank Transfer,Pending
ORD-248155,BIZ-1030,4,4,2025-10-09,225400.0,23,9800.0,Bank Transfer,Pending
ORD-550756,BIZ-1047,1,4,2025-10-24,323000.0,34,9500.0,Cash,Pending
ORD-687043,BIZ-1024,3,3,2025-10-13,9500.0,1,9500.0,POS,Cancelled
ORD-157433,BIZ-1045,2,5,2025-10-29,60000.0,6,10000.0,POS,Delivered
ORD-833665,BIZ-1017,1,5,2025-10-13,372400.0,38,9800.0,Cash,Pending
ORD-685009,BIZ-1034,2,2,2025-10-01,241500.0,23,10500.0,Bank Transfer,Delivered
ORD-517326,BIZ-1010,2,5,2025-10-15,85500.0,9,9500.0,Cash,Delivered
ORD-579389,BIZ-1016,3,3,2025-10-20,130000.0,13,10000.0,Cash,Cancelled
ORD-132002,BIZ-1041,1,4,2025-10-23,382200.0,39,9800.0,Bank Transfer,Cancelled
ORD-282362,BIZ-1000,4,5,2025-10-20,60000.0,6,10000.0,POS,Delivered
ORD-424536,BIZ-1029,2,1,2025-10-23,294500.0,31,9500.0,POS,Pending
ORD-859589,BIZ-1030,4,2,2025-10-17,47500.0,5,9500.0,Cash,Delivered
ORD-736203,BIZ-1055,4,5,2025-10-07,49000.0,5,10000.0,Bank Transfer,Cancelled
ORD-802699,BIZ-1022,3,3,2025-10-07,313500.0,33,9500.0,Bank Transfer,Delivered
ORD-479376,BIZ-1045,1,4,2025-10-20,245000.0,25,9800.0,Cash,Pending
ORD-645478,BIZ-1038,4,2,2025-10-20,94500.0,9,10500.0,POS,Cancelled
ORD-688411,BIZ-1024,1,5,2025-10-05,152000.0,16,9500.0,Bank Transfer,Pending
ORD-976579,BIZ-1010,2,4,2025-10-23,95000.0,10,9500.0,Cash,Pending
ORD-398531,BIZ-1054,3,4,2025-10-25,39200.0,4,9800.0,Bank Transfer,Cancelled
ORD-461426,BIZ-1023,2,5,2025-10-25,256500.0,27,9500.0,POS,Cancelled
ORD-795817,BIZ-1009,2,5,2025-10-29,388500.0,37,10500.0,POS,Cancelled
ORD-249376,BIZ-1038,2,4,2025-10-04,50000.0,5,10000.0,POS,Delivered
ORD-693774,BIZ-1016,2,5,2025-10-28,367500.0,35,10500.0,Cash,Delivered
ORD-457920,BIZ-1010,4,4,2025-10-19,392000.0,40,9800.0,POS,Pending
ORD-943668,BIZ-1041,2,3,2025-10-01,178500.0,17,10500.0,Bank Transfer,Pending
ORD-254394,BIZ-1047,1,2,2025-10-26,273000.0,26,10500.0,Bank Transfer,Cancelled
ORD-900173,BIZ-1053,4,4,2025-10-13,40000.0,4,10000.0,POS,Cancelled
ORD-809418,BIZ-1005,4,4,2025-10-11,200000.0,20,10000.0,Cash,Delivered
ORD-793023,BIZ-1026,1,5,2025-10-05,68600.0,7,9800.0,Bank Transfer,Pending
ORD-921665,BIZ-1037,4,3,2025-10-08,260000.0,26,10000.0,Bank Transfer,Pending
ORD-700743,BIZ-1046,3,5,2025-10-17,20000.0,2,10000.0,POS,Pending
ORD-526691,BIZ-1049,2,3,2025-10-12,315000.0,30,10500.0,POS,Cancelled
ORD-969494,BIZ-1017,1,4,2025-10-19,147000.0,14,10500.0,POS,Pending
ORD-689083,BIZ-1043,1,3,2025-10-07,320000.0,32,10000.0,Bank Transfer,Cancelled
ORD-546644,BIZ-1000,1,5,2025-10-15,361000.0,38,9500.0,Bank Transfer,Delivered
ORD-970962,BIZ-1055,3,4,2025-10-03,388500.0,37,10500.0,Bank Transfer,Delivered
ORD-252795,BIZ-1033,2,3,2025-10-21,315000.0,30,10000.0,Bank Transfer,Pending
ORD-946444,BIZ-1039,1,2,2025-10-23,120000.0,12,10000.0,Bank Transfer,Delivered
ORD-699268,BIZ-1040,1,3,2025-10-16,47500.0,5,10000.0,POS,Pending
ORD-886874,BIZ-1012,4,3,2025-10-11,88200.0,9,9800.0,Bank Transfer,Cancelled
ORD-984272,BIZ-1035,1,2,2025-10-04,342000.0,36,9500.0,Bank Transfer,Cancelled
ORD-380019,BIZ-1033,3,5,2025-10-06,343000.0,35,9800.0,Cash,Delivered
ORD-256187,BIZ-1035,3,2,2025-10-12,168000.0,16,10500.0,Cash,Pending
ORD-934963,BIZ-1026,1,3,2025-10-08,137200.0,14,9800.0,Cash,Cancelled
ORD-991041,BIZ-1044,4,5,2025-10-24,100000.0,10,10000.0,Cash,Cancelled
ORD-756451,BIZ-1041,3,5,2025-10-16,273000.0,26,10500.0,POS,Delivered
ORD-996151,BIZ-1055,2,5,2025-10-27,28500.0,3,9500.0,POS,Delivered
ORD-272223,BIZ-1034,2,3,2025-10-01,332500.0,35,9500.0,Cash,Delivered
ORD-334602,BIZ-1049,2,1,2025-10-15,60000.0,6,10000.0,POS,Cancelled
ORD-800151,BIZ-1041,3,4,2025-10-01,231000.0,22,10500.0,Cash,Pending
ORD-555342,BIZ-1045,3,5,2025-10-26,400000.0,40,10000.0,POS,Cancelled
ORD-508196,BIZ-1039,3,5,2025-10-19,80000.0,8,10000.0,Cash,Pending
ORD-157829,BIZ-1025,2,5,2025-10-02,256500.0,27,9500.0,Bank Transfer,Pending
ORD-900329,BIZ-1019,3,3,2025-10-04,57000.0,6,9500.0,Cash,Pending
ORD-311873,BIZ-1030,4,1,2025-10-12,105000.0,10,10500.0,POS,Cancelled
ORD-800779,BIZ-1011,2,5,2025-10-03,240000.0,24,10000.0,Bank Transfer,Cancelled
ORD-741613,BIZ-1050,4,3,2025-10-06,254800.0,26,9800.0,Cash,Pending
ORD-963318,BIZ-1056,3,2,2025-10-11,240000.0,24,10000.0,POS,Delivered
ORD-150243,BIZ-1014,1,2,2025-10-26,180000.0,18,10000.0,POS,Delivered
ORD-493416,BIZ-1060,1,1,2025-10-29,274400.0,28,10000.0,Cash,Pending
ORD-741799,BIZ-1034,3,3,2025-10-16,330000.0,33,10000.0,Bank Transfer,Pending
ORD-183995,BIZ-1054,1,1,2025-10-20,245000.0,25,9800.0,Bank Transfer,Cancelled
ORD-735996,BIZ-1046,2,2,2025-10-09,209000.0,22,9500.0,Bank Transfer,Delivered
ORD-873566,BIZ-1015,1,4,2025-10-03,228000.0,24,9500.0,POS,Delivered
ORD-575148,BIZ-1047,3,4,2025-10-10,241500.0,23,10500.0,Cash,Delivered
ORD-285796,BIZ-1047,2,3,2025-10-13,115500.0,11,10500.0,Bank Transfer,Pending
ORD-647155,BIZ-1055,1,3,2025-10-26,210000.0,20,10000.0,Bank Transfer,Cancelled
ORD-710756,BIZ-1039,3,3,2025-10-06,117600.0,12,9800.0,Cash,Delivered
ORD-773262,BIZ-1033,1,2,2025-10-29,420000.0,40,10500.0,Cash,Cancelled
ORD-250625,BIZ-1053,2,1,2025-10-13,350000.0,35,10000.0,Bank Transfer,Delivered
ORD-486254,BIZ-1023,2,4,2025-10-02,220500.0,21,10500.0,POS,Pending
ORD-393391,BIZ-1000,2,4,2025-10-07,210000.0,20,10500.0,Cash,Delivered
ORD-619326,BIZ-1022,1,3,2025-10-09,420000.0,40,10500.0,Bank Transfer,Cancelled
ORD-727924,BIZ-1014,4,5,2025-10-14,320000.0,32,10000.0,Cash,Pending
ORD-270196,BIZ-1052,4,4,2025-10-09,361000.0,38,9500.0,POS,Delivered
ORD-570836,BIZ-1027,1,5,2025-10-02,190000.0,19,10000.0,Bank Transfer,Delivered
ORD-861288,BIZ-1036,2,5,2025-10-27,313500.0,33,10000.0,Cash,Pending
ORD-531642,BIZ-1041,2,4,2025-10-13,49000.0,5,9800.0,Cash,Delivered
ORD-725278,BIZ-1060,1,5,2025-10-21,346500.0,33,10500.0,POS,Pending
ORD-120407,BIZ-1047,4,4,2025-10-05,9500.0,1,9500.0,POS,Pending
ORD-196541,BIZ-1061,2,4,2025-10-17,42000.0,4,10000.0,Cash,Pending
ORD-615998,BIZ-1028,1,3,2025-10-23,205800.0,21,9800.0,POS,Pending
ORD-966130,BIZ-1014,3,5,2025-10-22,114000.0,12,9500.0,Cash,Cancelled
ORD-503149,BIZ-1055,4,4,2025-10-15,70000.0,7,10000.0,Cash,Cancelled
ORD-268791,BIZ-1007,2,3,2025-10-28,190000.0,20,9500.0,Bank Transfer,Delivered
ORD-731031,BIZ-1014,2,4,2025-10-17,325500.0,31,10500.0,POS,Cancelled
ORD-915519,BIZ-1015,2,4,2025-10-03,58800.0,6,9800.0,POS,Pending
ORD-516577,BIZ-1045,3,4,2025-10-08,313500.0,33,9500.0,Cash,Delivered
ORD-807403,BIZ-1027,4,4,2025-10-29,370000.0,37,10000.0,POS,Pending
ORD-170420,BIZ-1052,2,5,2025-10-17,218500.0,23,9500.0,Bank Transfer,Pending
ORD-308078,BIZ-1046,2,2,2025-10-30,380000.0,38,10000.0,POS,Pending
ORD-343388,BIZ-1053,3,3,2025-10-07,147000.0,14,10500.0,Bank Transfer,Cancelled
ORD-239110,BIZ-1041,3,4,2025-10-03,273000.0,26,10500.0,POS,Pending
ORD-429462,BIZ-1054,4,5,2025-10-29,152000.0,16,9500.0,POS,Delivered
ORD-279567,BIZ-1038,1,4,2025-10-11,294000.0,30,9800.0,POS,Cancelled
ORD-520806,BIZ-1056,3,5,2025-10-07,31500.0,3,10000.0,POS,Pending
ORD-671144,BIZ-1032,2,4,2025-10-04,180000.0,18,10000.0,Bank Transfer,Delivered
ORD-586806,BIZ-1056,3,5,2025-10-28,10500.0,1,10500.0,Cash,Cancelled
ORD-990813,BIZ-1043,3,3,2025-10-01,76000.0,8,9500.0,Bank Transfer,Delivered
ORD-272252,BIZ-1008,1,1,2025-10-30,38000.0,4,9500.0,POS,Pending
ORD-182412,BIZ-1006,4,2,2025-10-21,156800.0,16,9800.0,Bank Transfer,Delivered
ORD-100487,BIZ-1035,4,5,2025-10-19,313600.0,32,9800.0,Bank Transfer,Pending
ORD-329502,BIZ-1018,4,4,2025-10-12,137200.0,14,9800.0,Cash,Cancelled
ORD-349532,BIZ-1025,4,2,2025-10-23,40000.0,4,10000.0,Cash,Delivered
ORD-802160,BIZ-1029,1,3,2025-10-25,205800.0,21,9800.0,POS,Pending
ORD-590448,BIZ-1025,3,5,2025-10-10,166600.0,17,9800.0,Bank Transfer,Cancelled
ORD-701290,BIZ-1037,2,5,2025-10-15,294000.0,30,10000.0,Bank Transfer,Delivered
ORD-494244,BIZ-1061,2,2,2025-10-30,241500.0,23,10500.0,Cash,Delivered
ORD-328855,BIZ-1012,3,3,2025-10-04,237500.0,25,9500.0,Bank Transfer,Pending
ORD-800318,BIZ-1057,2,4,2025-10-14,161500.0,17,9500.0,Cash,Cancelled
ORD-422015,BIZ-1060,4,5,2025-10-17,152000.0,16,9500.0,Bank Transfer,Delivered
ORD-151573,BIZ-1061,1,3,2025-10-08,370500.0,39,9500.0,Cash,Pending
ORD-276888,BIZ-1032,1,5,2025-10-22,190000.0,20,9500.0,Cash,Delivered
ORD-438713,BIZ-1061,3,3,2025-10-26,266000.0,28,10000.0,Bank Transfer,Cancelled
ORD-514804,BIZ-1028,1,2,2025-10-02,362600.0,37,9800.0,POS,Pending
ORD-145090,BIZ-1044,4,2,2025-10-09,140000.0,14,10000.0,POS,Cancelled
ORD-199107,BIZ-1039,2,5,2025-10-30,390000.0,39,10000.0,POS,Cancelled
ORD-398593,BIZ-1038,2,4,2025-10-13,107800.0,11,10000.0,POS,Pending
ORD-347996,BIZ-1017,2,2,2025-10-30,189000.0,18,10500.0,POS,Pending
ORD-815179,BIZ-1023,4,5,2025-10-14,420000.0,40,10500.0,Cash,Pending
ORD-206551,BIZ-1040,1,5,2025-10-08,199500.0,21,9500.0,Cash,Delivered
ORD-660130,BIZ-1036,4,3,2025-10-12,343000.0,35,9800.0,Cash,Pending
ORD-248660,BIZ-1011,3,2,2025-10-04,241500.0,23,10500.0,Bank Transfer,Cancelled
ORD-876907,BIZ-1010,1,2,2025-10-28,9500.0,1,9500.0,POS,Delivered
ORD-799689,BIZ-1049,4,5,2025-10-24,156800.0,16,9800.0,Bank Transfer,Cancelled
ORD-295714,BIZ-1041,3,5,2025-10-16,166600.0,17,9800.0,Cash,Cancelled
ORD-974468,BIZ-1056,2,5,2025-10-03,323400.0,33,9800.0,POS,Pending
ORD-196750,BIZ-1010,1,3,2025-10-05,300000.0,30,10000.0,POS,Delivered
ORD-960498,BIZ-1046,2,2,2025-10-27,352800.0,36,9800.0,Cash,Pending
ORD-967510,BIZ-1030,1,5,2025-10-18,133000.0,14,9500.0,POS,Delivered
ORD-758784,BIZ-1015,3,5,2025-10-06,215600.0,22,9800.0,Bank Transfer,Pending
ORD-644656,BIZ-1006,4,3,2025-10-06,130000.0,13,10000.0,Bank Transfer,Pending
ORD-540263,BIZ-1049,2,3,2025-10-28,343000.0,35,9800.0,Bank Transfer,Pending
ORD-672653,BIZ-1033,4,4,2025-10-06,310000.0,31,10000.0,Bank Transfer,Cancelled
ORD-970053,BIZ-1050,3,2,2025-10-11,28500.0,3,10000.0,Bank Transfer,Delivered
ORD-866748,BIZ-1004,1,2,2025-10-15,114000.0,12,9500.0,POS,Pending
ORD-559203,BIZ-1038,1,4,2025-10-21,228000.0,24,9500.0,Cash,Cancelled
ORD-546714,BIZ-1004,1,2,2025-10-08,323400.0,33,9800.0,Bank Transfer,Cancelled
ORD-342880,BIZ-1004,3,5,2025-10-26,230000.0,23,10000.0,Bank Transfer,Delivered
ORD-665559,BIZ-1051,1,3,2025-10-27,264600.0,27,9800.0,POS,Cancelled
ORD-220570,BIZ-1014,2,5,2025-10-08,85500.0,9,9500.0,Cash,Delivered
ORD-285825,BIZ-1021,2,4,2025-10-26,294500.0,31,10000.0,Cash,Pending
ORD-433910,BIZ-1019,4,3,2025-10-17,84000.0,8,10500.0,Cash,Cancelled
ORD-454912,BIZ-1027,3,4,2025-10-13,313500.0,33,9500.0,POS,Pending
ORD-886716,BIZ-1009,1,2,2025-10-07,370500.0,39,9500.0,Cash,Cancelled
ORD-874672,BIZ-1042,1,2,2025-10-14,196000.0,20,9800.0,POS,Cancelled
ORD-923769,BIZ-1001,2,5,2025-10-01,254800.0,26,9800.0,Cash,Pending
ORD-671052,BIZ-1016,1,2,2025-10-22,380000.0,40,9500.0,POS,Pending
ORD-549513,BIZ-1035,3,4,2025-10-22,362600.0,37,9800.0,Cash,Pending
ORD-224775,BIZ-1022,1,2,2025-10-13,63000.0,6,10500.0,Bank Transfer,Cancelled
ORD-834120,BIZ-1026,2,1,2025-10-14,342000.0,36,9500.0,Cash,Pending
ORD-620580,BIZ-1017,4,3,2025-10-02,94500.0,9,10500.0,POS,Delivered
ORD-524762,BIZ-1053,1,2,2025-10-08,237500.0,25,9500.0,Cash,Pending
